id,customer_id,sku_id,payment_id,order_date,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,sku_name,cogs,category,payment_method
ODR3040758439h,C307257L,P938810,1,2022-05-27,86942,1,86942.0,0.0,86942.0,True,True,False,stinnos_A102,54752,Kids & Baby,cod
ODR7367639468q,C129799L,P468756,1,2022-07-19,86942,1,86942.0,0.0,86942.0,True,True,True,PlanetX_PX-9161,54984,Kids & Baby,cod
ODR9470019956l,C208006L,P468756,1,2022-07-20,86942,1,86942.0,0.0,86942.0,True,True,False,PlanetX_PX-9161,54984,Kids & Baby,cod
ODR8930691818v,C257349L,P468756,1,2022-07-23,86942,1,86942.0,0.0,86942.0,True,True,False,PlanetX_PX-9161,54984,Kids & Baby,cod
ODR1368613812b,C998847L,P468756,1,2022-07-28,86942,1,86942.0,0.0,86942.0,True,False,False,PlanetX_PX-9161,54984,Kids & Baby,cod
ODR2660250412e,C461382L,P979363,1,2022-01-05,86942,1,86942.0,0.0,86942.0,True,False,False,tfs_MDC-77-43,77372,Men Fashion,cod
ODR5986535481y,C127207L,P267733,1,2022-06-27,86942,1,86942.0,0.0,86942.0,True,True,False,CUR_CUD-69,66932,Men Fashion,cod
ODR3419339975r,C893893L,P587114,1,2022-07-30,86942,1,86942.0,0.0,86942.0,True,True,True,mdeal_DMC-610-8,65192,Men Fashion,cod
ODR5796154160r,C685936L,P324617,1,2021-02-09,86942,1,86942.0,0.0,86942.0,True,True,True,Vouch 365 2016,99992,Others,cod
ODR5571916711h,C817964L,P632086,1,2022-07-18,86942,1,86942.0,0.0,86942.0,True,True,False,SMA_CSV-SM,69542,Superstore,cod
ODR3663556314u,C218465L,P938830,1,2021-10-31,43442,2,86884.0,0.0,86884.0,True,True,True,Tmall_MM-DR-ND,35612,Home & Living,cod
ODR2866482175u,C492939L,P468756,1,2022-03-07,43442,2,86884.0,0.0,86884.0,True,True,False,PlanetX_PX-9161,54984,Kids & Baby,cod
ODR1131384330p,C597119L,P920137,1,2022-04-16,28942,3,86826.0,0.0,86826.0,True,True,True,emart_0-64,11716,Home & Living,cod
ODR3872863122u,C741634L,P493563,1,2021-03-11,86710,1,86710.0,0.0,86710.0,True,True,False,Paramount_8489738068,59798,Books,cod
ODR1863737982t,C741634L,P493563,1,2021-04-11,86710,1,86710.0,0.0,86710.0,True,True,False,Paramount_8489738068,59798,Books,cod
ODR3405213331q,C655658L,P493563,1,2021-12-24,86710,1,86710.0,0.0,86710.0,True,True,True,Paramount_8489738068,59798,Books,cod
ODR2970335700v,C179316L,P493563,1,2021-12-25,86710,1,86710.0,0.0,86710.0,True,True,True,Paramount_8489738068,59798,Books,cod
ODR8323342203s,C652064L,P493563,1,2022-05-21,86710,1,86710.0,0.0,86710.0,True,True,True,Paramount_8489738068,59798,Books,cod
ODR8082734934t,C525405L,P707985,1,2022-11-03,86710,1,86710.0,0.0,86710.0,True,True,True,liberty_9780751557558,59798,Books,cod
ODR7521533734s,C612558L,P212781,1,2021-05-11,86710,1,86710.0,0.0,86710.0,True,True,True,GS_R041-12-18 M,60668,Kids & Baby,cod
ODR6096255984e,C748073L,P504448,1,2021-07-20,86710,1,86710.0,0.0,86710.0,True,True,True,J&J_JJFP-016,77140,Kids & Baby,cod
ODR6056033561w,C696271L,P146068,1,2022-01-27,86710,1,86710.0,0.0,86710.0,True,True,True,J&J_JJCN-023,70180,Kids & Baby,cod
ODR8208662630w,C899603L,P215223,1,2022-05-08,86710,1,86710.0,0.0,86710.0,True,True,False,Fantastic_FT-1117,53708,Superstore,cod
ODR1601748662n,C900833L,P908014,1,2022-05-28,86594,1,86594.0,0.0,86594.0,True,True,False,Edukaan_201540,65772,Kids & Baby,cod
ODR3901152583y,C177044L,P576087,1,2021-10-08,86420,1,86420.0,0.0,86420.0,True,True,True,samsung_ EO-EG920BW_76,69136,Computing,cod
ODR2838703883b,C970497L,P507071,2,2022-02-20,86420,1,86420.0,0.0,86420.0,True,True,True,BO_ty901-red,73660,Kids & Baby,jazzvoucher
ODR8152108145i,C811645L,P507071,1,2022-02-21,86420,1,86420.0,0.0,86420.0,True,True,True,BO_ty901-red,73660,Kids & Baby,cod
ODR4054491925a,C949083L,P507071,13,2022-04-13,86420,1,86420.0,0.0,86420.0,True,False,False,BO_ty901-red,73660,Kids & Baby,Easypay_MA
ODR4592275032s,C949083L,P507071,13,2022-11-04,86420,1,86420.0,0.0,86420.0,True,False,False,BO_ty901-red,73660,Kids & Baby,Easypay_MA
ODR8431429567y,C140964L,P507071,1,2022-11-06,86420,1,86420.0,0.0,86420.0,True,True,False,BO_ty901-red,73660,Kids & Baby,cod
ODR3334706810s,C388058L,P629047,1,2022-05-04,86130,1,86130.0,0.0,86130.0,True,True,True,HAS_2004,68034,Computing,cod
ODR1556001393p,C321785L,P386424,1,2022-10-05,86130,1,86130.0,0.0,86130.0,True,False,False,LM_BST356-6-9 M,71456,Kids & Baby,cod
ODR5616777474v,C833467L,P619158,1,2021-08-19,86130,1,86130.0,0.0,86130.0,True,False,False,zubairco_3d_bug,71456,School & Education,cod
ODR2057886399g,C264319L,P775556,1,2022-04-06,28710,3,86130.0,0.0,86130.0,True,True,True,Paramount_9781444112689,20648,School & Education,cod
ODR8580375664e,C202773L,P274768,1,2022-07-30,9570,9,86130.0,0.0,86130.0,True,True,False,RS_Plain Rusk Pack of 3,6090,Soghaat,cod
ODR5486543350i,C616837L,P392014,1,2021-08-10,85840,1,85840.0,0.0,85840.0,True,True,True,stinnos_1549,56608,Kids & Baby,cod
ODR8195702412y,C738488L,P516629,1,2021-11-16,42920,2,85840.0,0.0,85840.0,True,True,True,CITY_White Shirt Full Sleeves Prep to X-8 - 10 yrs - Size 26,36018,School & Education,cod
ODR2283927710v,C157329L,P474867,1,2022-04-22,85550,1,85550.0,0.0,85550.0,True,True,True,BP_SP06388,69252,Health & Sports,cod
ODR3801196112m,C854979L,P526981,1,2022-02-16,17110,5,85550.0,0.0,85550.0,True,True,False,Paramount_9789694948249,10556,School & Education,cod
ODR8724084455o,C869172L,P573739,1,2022-04-29,84970,1,84970.0,0.0,84970.0,True,True,True,BE_REMINGTON - S0999-86,73892,Beauty & Grooming,cod
ODR4224087313i,C789657L,P446333,1,2021-12-08,84970,1,84970.0,0.0,84970.0,True,True,True,stinnos_1500,0,Kids & Baby,cod
ODR1572147566r,C881612L,P245738,1,2022-04-13,42340,2,84680.0,0.0,84680.0,True,False,False,Rajesh_Beard & Moustache Hair Trimmer,31320,Beauty & Grooming,cod
ODR4348435637p,C845064L,P304173,1,2021-11-08,84680,1,84680.0,0.0,84680.0,True,True,True,Rajesh_RAJ53,65192,Home & Living,cod
ODR1675630267j,C162721L,P304173,1,2022-12-01,84680,1,84680.0,0.0,84680.0,True,True,True,Rajesh_RAJ53,65192,Home & Living,cod
ODR8936411867w,C869172L,P986679,1,2022-03-16,21170,4,84680.0,0.0,84680.0,True,True,True,shoppers stop_MagicGlass-3,18386,Others,cod
ODR3993465168y,C382868L,P924998,1,2022-04-04,16820,5,84100.0,0.0,84100.0,True,True,True,BO_Kiss Beauty Contour Stick - Brown,13108,Beauty & Grooming,cod
ODR5168488928x,C149895L,P298754,1,2022-08-13,84100,1,84100.0,0.0,84100.0,True,True,True,Zia_EN11,59682,Books,cod
ODR6265372512u,C794312L,P835764,1,2022-07-16,84100,1,84100.0,0.0,84100.0,True,True,True,ottoman_KT15P102,68092,Home & Living,cod
ODR1199902865g,C751329L,P601424,1,2021-09-24,16820,5,84100.0,0.0,84100.0,True,True,True,BO_shovel-truck-orange,12934,Kids & Baby,cod
ODR2489172318b,C578872L,P191938,1,2022-01-25,42050,2,84100.0,0.0,84100.0,True,True,True,PlanetX_PX-9125,27724,Kids & Baby,cod
ODR9139053486e,C675127L,P406658,4,2022-10-02,84100,1,84100.0,0.0,84100.0,True,False,False,ziqi_ZN-456,66410,Kids & Baby,Payaxis
ODR7752372481x,C996508L,P819607,1,2021-07-28,42050,2,84100.0,0.0,84100.0,True,True,False,sstop_Universallensclipkit,31958,Others,cod
ODR5737722267b,C390715L,P115324,12,2021-07-18,84100,1,84100.0,0.0,84100.0,True,False,False,cr_PISTA PLAIN-500 GM,59682,Soghaat,internetbanking
ODR3997371894z,C876695L,P115324,1,2021-08-11,84100,1,84100.0,0.0,84100.0,True,True,True,cr_PISTA PLAIN-500 GM,59682,Soghaat,cod
ODR5152988469z,C248894L,P115324,4,2021-09-24,84100,1,84100.0,0.0,84100.0,True,False,False,cr_PISTA PLAIN-500 GM,59682,Soghaat,Payaxis
ODR2012513771c,C223799L,P115324,4,2021-11-13,84100,1,84100.0,0.0,84100.0,True,False,False,cr_PISTA PLAIN-500 GM,59682,Soghaat,Payaxis
ODR8134172925a,C984447L,P696075,1,2021-08-19,84042,1,84042.0,0.0,84042.0,True,True,True,Tmall_ASA216,45356,Health & Sports,cod
ODR9881383051z,C379178L,P847888,1,2021-05-07,83810,1,83810.0,0.0,83810.0,True,False,False,rute2_Coenzyme Q-10 ,50286,Health & Sports,cod
ODR2432470078o,C508126L,P728313,1,2022-08-05,82940,1,82940.0,0.0,82940.0,True,True,False,SCIFI_True Honor _SC5810CKA,53070,School & Education,cod
ODR4567490255v,C701923L,P841653,1,2022-06-08,82708,1,82708.0,0.0,82708.0,True,True,False,Audionic_REX-5-T-50,56202,Entertainment,cod
ODR5297156669j,C404192L,P343188,1,2021-10-18,41180,2,82360.0,0.0,82360.0,True,True,True,alrafa_Sughai-Dates-400g,27144,Soghaat,cod
ODR7956448826v,C602747L,P657906,1,2021-12-29,27260,3,81780.0,0.0,81780.0,True,True,True,cr_RAISIN SUNDER KHANI-500 GM,20706,Soghaat,cod
ODR6606977351b,C534934L,P447878,3,2022-01-07,27260,3,81780.0,0.0,81780.0,True,True,False,RS_Kaju Barfi,19952,Soghaat,customercredit
ODR5106636994b,C636267L,P447878,1,2022-03-17,27260,3,81780.0,0.0,81780.0,True,True,True,RS_Kaju Barfi,19952,Soghaat,cod
ODR6700484293u,C174328L,P433197,1,2022-06-26,81490,1,81490.0,0.0,81490.0,True,True,True,BE_BRAUN SILK-EPIL 1-81,66816,Beauty & Grooming,cod
ODR2828022664n,C651504L,P780450,8,2021-09-22,81200,1,81200.0,0.0,81200.0,True,True,True,dany_DB-140,62524,Computing,ublcreditcard
ODR1552124749p,C594573L,P851545,1,2022-11-03,81200,1,81200.0,0.0,81200.0,True,True,True,Genius_KB-G265-Black,50634,Computing,cod
ODR1429968000y,C361180L,P600084,1,2021-07-08,81200,1,81200.0,0.0,81200.0,True,True,True,nutrifactor_NF0031,61712,Health & Sports,cod
ODR7696802877n,C436955L,P753274,2,2021-12-16,40600,2,81200.0,0.0,81200.0,True,False,False,Popular International_On call Extra Meter,32480,Health & Sports,jazzvoucher
ODR6215956149a,C207995L,P693263,1,2022-01-01,81200,1,81200.0,0.0,81200.0,True,True,False,PlanetX_AG-9001,63336,Kids & Baby,cod
ODR6581634221h,C307555L,P317610,1,2022-02-14,81200,1,81200.0,0.0,81200.0,True,True,True,PlanetX_PO-9043,51156,Kids & Baby,cod
ODR3017739636g,C901892L,P189598,1,2022-04-07,40600,2,81200.0,0.0,81200.0,True,True,False,Gshop_GS-J31,24360,Kids & Baby,cod
ODR9244643748b,C494942L,P545161,1,2021-05-07,81200,1,81200.0,0.0,81200.0,True,True,True,MEGUIAR_G10307,56028,Others,cod
ODR6841967576u,C470268L,P151149,1,2022-04-30,40600,2,81200.0,0.0,81200.0,True,True,False,aw_CONSTRUCTION FOAM-500ml,30450,Others,cod
ODR4403726038p,C111828L,P523515,12,2021-10-09,40600,2,81200.0,0.0,81200.0,True,False,False,crest_Pelikano Junior Fountain Pen,35322,School & Education,internetbanking
ODR2427479135q,C592423L,P658321,1,2021-07-16,40600,2,81200.0,0.0,81200.0,True,True,True,alkhair_Ajwa Dates 250gm-1,25578,Soghaat,cod
ODR7158826433g,C263779L,P394533,8,2021-12-09,81200,1,81200.0,0.0,81200.0,True,True,False,Baklawa_Baklava Almond Chocolate-1Kg,72268,Soghaat,ublcreditcard
ODR3291862436u,C214095L,P958384,1,2022-01-21,81200,1,81200.0,0.0,81200.0,True,True,True,Baklawa_Baklava Pistachio-1Kg,56028,Soghaat,cod
ODR6195722558m,C219599L,P535780,1,2022-03-06,81200,1,81200.0,0.0,81200.0,True,True,True,tr_Pure Natural Longan Honey 1  Kg.,59276,Soghaat,cod
ODR9685148815r,C869172L,P249284,1,2022-04-17,81200,1,81200.0,0.0,81200.0,True,True,True,Baklawa_Ashe Bul Bul Chocolate -1Kg,60088,Soghaat,cod
ODR5775359269l,C869172L,P958384,1,2022-04-22,81200,1,81200.0,0.0,81200.0,True,True,True,Baklawa_Baklava Pistachio-1Kg,56028,Soghaat,cod
ODR5908996290h,C995774L,P394533,4,2022-05-02,81200,1,81200.0,0.0,81200.0,True,False,False,Baklawa_Baklava Almond Chocolate-1Kg,72268,Soghaat,Payaxis
ODR6238580435i,C869172L,P565072,1,2022-05-05,81200,1,81200.0,0.0,81200.0,True,True,False,Baklawa_Anjeer Pak-1Kg,54404,Soghaat,cod
ODR1364734739w,C994857L,P924730,1,2022-07-06,81200,1,81200.0,0.0,81200.0,True,True,False,tr_Pure Natural Wild Honey 1  Kg.,66584,Soghaat,cod
ODR5987195362t,C785729L,P958384,1,2022-12-06,81200,1,81200.0,0.0,81200.0,True,True,True,Baklawa_Baklava Pistachio-1Kg,56028,Soghaat,cod
ODR9377627915s,C427154L,P271202,1,2022-01-15,40600,2,81200.0,0.0,81200.0,True,True,True,RB_Mortein Killer Sale-bf,36134,Superstore,cod
ODR4648631672t,C871208L,P944819,1,2021-05-10,81142,1,81142.0,0.0,81142.0,True,True,True,RUB_Dingling_RF-609 ,53534,Beauty & Grooming,cod
ODR4268803754v,C350955L,P208294,1,2022-07-29,81142,1,81142.0,0.0,81142.0,True,True,True,Transcend_TS16GJF820G,54346,Computing,cod
ODR1851373945o,C154874L,P214880,1,2021-12-11,81142,1,81142.0,0.0,81142.0,True,True,True,emart_0-76,68962,Home & Living,cod
ODR3466662236o,C795284L,P214880,1,2022-01-14,81142,1,81142.0,0.0,81142.0,True,True,False,emart_0-76,68962,Home & Living,cod
ODR9221849688g,C765928L,P423950,1,2022-04-25,81142,1,81142.0,0.0,81142.0,True,True,False,stinnos_A143,64090,Kids & Baby,cod
ODR1777428159q,C267737L,P629203,1,2021-07-12,81142,1,81142.0,0.0,81142.0,True,True,True,MEGUIAR_M0716,63452,Others,cod
ODR1152723373x,C494158L,P842088,1,2021-09-14,81142,1,81142.0,0.0,81142.0,True,True,True,MEGUIAR_A1214,51910,Others,cod
ODR8830701106l,C516284L,P842088,1,2022-02-25,81142,1,81142.0,0.0,81142.0,True,True,True,MEGUIAR_A1214,51910,Others,cod
ODR8593418644e,C412936L,P225319,1,2021-12-21,80910,1,80910.0,0.0,80910.0,True,True,True,liberty_9780446540759,62292,Books,cod
ODR1141613786e,C224183L,P535316,7,2022-04-16,80910,1,80910.0,0.0,80910.0,True,False,False,Liberty_9780670087648,48546,Books,Easypay
ODR4644316991g,C224183L,P535316,7,2022-04-17,80910,1,80910.0,0.0,80910.0,True,False,False,Liberty_9780670087648,48546,Books,Easypay
ODR5639140874b,C130469L,P150433,1,2022-05-25,80910,1,80910.0,0.0,80910.0,True,True,False,Paramount_9780857200747,50924,Books,cod
ODR2844097835j,C276832L,P330547,1,2022-07-15,80910,1,80910.0,0.0,80910.0,True,True,True,liberty_9781846684470,61480,Books,cod
ODR2043948585n,C330641L,P551831,1,2022-05-30,26970,3,80910.0,0.0,80910.0,True,True,False,Tmall_MM_Bowls_Set_Pk5_Blue,18792,Home & Living,cod
ODR9561084602f,C532480L,P986679,1,2022-06-30,26970,3,80910.0,0.0,80910.0,True,True,False,shoppers stop_MagicGlass-3,18386,Others,cod
ODR1512506768g,C299472L,P367699,4,2022-05-29,80910,1,80910.0,0.0,80910.0,True,False,False,SCIFI_SC5811FCM-Barcelona ,57420,School & Education,Payaxis
ODR5232293138l,C654926L,P512258,7,2022-01-06,80910,1,80910.0,0.0,80910.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Easypay
ODR4476977623a,C479569L,P512258,1,2022-05-07,80910,1,80910.0,0.0,80910.0,True,True,True,alrafa_Ajwa-Dates-400g,49184,Soghaat,cod
ODR5086463412m,C698317L,P512258,7,2022-07-14,80910,1,80910.0,0.0,80910.0,True,True,True,alrafa_Ajwa-Dates-400g,49184,Soghaat,Easypay
ODR5810155963f,C698317L,P512258,4,2022-07-20,80910,1,80910.0,0.0,80910.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Payaxis
ODR5390744487w,C698317L,P512258,4,2022-07-24,80910,1,80910.0,0.0,80910.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Payaxis
ODR6495081677d,C698317L,P512258,7,2022-07-25,80910,1,80910.0,0.0,80910.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Easypay
ODR7802354674h,C606418L,P512258,1,2022-09-06,80910,1,80910.0,0.0,80910.0,True,True,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,cod
ODR3786728146i,C139855L,P139238,1,2022-10-01,26970,3,80910.0,0.0,80910.0,True,True,True,cr_CASHEW NUT ROASTED-200 GM,15428,Soghaat,cod
ODR2733249910e,C399878L,P512258,4,2022-11-07,80910,1,80910.0,0.0,80910.0,True,False,False,alrafa_Ajwa-Dates-400g,49184,Soghaat,Payaxis
ODR6975528998p,C640899L,P198082,1,2021-02-10,80620,1,80620.0,0.0,80620.0,True,True,True,BO_Guitar-Pktoy-Pink,59624,Kids & Baby,cod
ODR8298333356g,C427267L,P152281,1,2021-09-15,80620,1,80620.0,0.0,80620.0,True,True,True,BO_Guitar-Pktoy-Wooden,69310,Kids & Baby,cod
ODR5442858819r,C477798L,P152281,4,2021-09-29,80620,1,80620.0,0.0,80620.0,True,True,True,BO_Guitar-Pktoy-Wooden,69310,Kids & Baby,Payaxis
ODR1174254745p,C521347L,P698028,1,2021-09-08,40310,2,80620.0,0.0,80620.0,True,True,True,cr_MABROOM DATES (375 GM),29000,Soghaat,cod
ODR8583845877u,C441526L,P965987,1,2021-10-13,26680,3,80040.0,0.0,80040.0,True,False,False,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,cod
ODR7198644269g,C330342L,P965987,1,2022-01-29,26680,3,80040.0,0.0,80040.0,True,True,True,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,cod
ODR5411209736o,C869172L,P965987,1,2022-01-30,26680,3,80040.0,0.0,80040.0,True,True,True,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,cod
ODR5895632199p,C640667L,P965987,2,2022-04-25,26680,3,80040.0,0.0,80040.0,True,True,False,Al Muhafiz Sohan Halwa Almond,18908,Soghaat,jazzvoucher
ODR7931888757l,C923683L,P940817,1,2022-08-02,40020,2,80040.0,0.0,80040.0,True,True,True,Jaza_basmati5_free1kg,32016,Superstore,cod
ODR6482636855r,C512231L,P314259,1,2021-04-07,79750,1,79750.0,0.0,79750.0,True,True,True,Audionic_B-880,64554,Computing,cod
ODR1140968710n,C194353L,P314259,1,2021-07-14,79750,1,79750.0,0.0,79750.0,True,True,False,Audionic_B-880,64554,Computing,cod
ODR7425162932g,C529016L,P314259,1,2021-07-15,79750,1,79750.0,0.0,79750.0,True,True,True,Audionic_B-880,64554,Computing,cod
ODR4457678244b,C639455L,P314259,1,2021-07-21,79750,1,79750.0,0.0,79750.0,True,False,False,Audionic_B-880,64554,Computing,cod
ODR9150545367f,C126124L,P314259,1,2021-08-28,79750,1,79750.0,0.0,79750.0,True,True,True,Audionic_B-880,64554,Computing,cod
ODR7521991289r,C560271L,P314259,1,2021-11-07,79750,1,79750.0,0.0,79750.0,True,True,True,Audionic_B-880,64554,Computing,cod
ODR7500371057b,C160493L,P473380,1,2021-12-22,79750,1,79750.0,0.0,79750.0,True,True,False,Audionic_ B-800,50460,Computing,cod
ODR6728637567x,C867913L,P473380,5,2022-01-21,79750,1,79750.0,0.0,79750.0,True,False,False,Audionic_ B-800,50460,Computing,jazzwallet
ODR4820544976i,C974881L,P685508,1,2022-05-27,79750,1,79750.0,0.0,79750.0,True,True,True,Genius_GB-1500X-Black,45240,School & Education,cod
ODR7758398675l,C410639L,P497435,8,2021-09-15,26390,3,79170.0,0.0,79170.0,True,True,True,RS_Chum Chum Tin,17400,Soghaat,ublcreditcard
ODR8129228510z,C211907L,P574961,1,2021-10-26,78822,1,78822.0,0.0,78822.0,True,True,True,KI_bedsheet-2052mkmsbwbs,69310,Home & Living,cod
ODR6611127255p,C545094L,P565126,1,2021-12-09,78300,1,78300.0,0.0,78300.0,True,True,False,BParcel_USB to VGA 3.0-BLUE,55564,Computing,cod
ODR4713046248w,C914322L,P145469,1,2021-09-27,78300,1,78300.0,0.0,78300.0,True,True,False,JBS_WEN-012,51678,Home & Living,cod
ODR8533831070m,C225415L,P744449,1,2021-01-07,78300,1,78300.0,0.0,78300.0,True,False,False,Trans_LW 509B ,61828,Kids & Baby,cod
ODR9684204028j,C619230L,P145810,1,2021-01-12,78300,1,78300.0,0.0,78300.0,True,True,True,babyw_rompers$44,60262,Kids & Baby,cod
ODR1295939517a,C184107L,P527497,1,2021-09-12,78300,1,78300.0,0.0,78300.0,True,True,False,stinnos_WoodAlpha,58696,Kids & Baby,cod
ODR3502742067v,C692085L,P706178,1,2022-06-03,78300,1,78300.0,0.0,78300.0,True,True,True,Value Shop_VS020-Purple,67338,Others,cod
ODR2417242306k,C283375L,P858068,1,2022-12-01,26100,3,78300.0,0.0,78300.0,True,True,True,RB_Dettol Germ Busting Kit-bf,18270,Others,cod
ODR6202198368o,C800800L,P524254,1,2022-07-18,39150,2,78300.0,0.0,78300.0,True,True,True,SN_Mabroom400gm,25056,Soghaat,cod
ODR4732009068r,C177400L,P963407,1,2022-05-08,78242,1,78242.0,0.0,78242.0,True,True,True,KureshiC_230-bat,58638,Health & Sports,cod
ODR4567327748x,C269025L,P962657,1,2022-06-06,78242,1,78242.0,0.0,78242.0,True,True,False,PlanetX_PX-9307,49242,Kids & Baby,cod
ODR2806508079h,C365826L,P829067,1,2022-08-04,78242,1,78242.0,0.0,78242.0,True,True,True,PNG_Pampers_10004047-Hazir,83752,Superstore,cod
ODR4853906435b,C650769L,P131066,1,2022-09-04,78242,1,78242.0,0.0,78242.0,True,True,True,PNG_Pampers_10004048-Hazir,67338,Superstore,cod
ODR2342526298g,C312237L,P829067,1,2022-10-04,78242,1,78242.0,0.0,78242.0,True,True,True,PNG_Pampers_10004047-Hazir,83752,Superstore,cod
ODR7459750811k,C812323L,P260175,1,2022-11-04,78242,1,78242.0,0.0,78242.0,True,True,True,PNG_Pampers_10004046-Hazir,61596,Superstore,cod
ODR2174882056g,C530632L,P583575,1,2022-03-17,77894,1,77894.0,0.0,77894.0,True,False,False,Posh_Black Double Collar -14.5,57594,Men Fashion,cod
ODR4761265960u,C887176L,P519141,1,2022-07-28,38918,2,77836.0,0.0,77836.0,True,True,True,Nimcos_Gift-Box-Pack-of-5-Large-1000gm,25288,Soghaat,cod
ODR9993915541n,C722375L,P622895,1,2022-07-23,77720,1,77720.0,0.0,77720.0,True,True,False,Rajesh_RAJ0392,59798,Computing,cod
ODR2953438436y,C189105L,P121110,1,2021-10-13,77720,1,77720.0,0.0,77720.0,True,True,True,Trans_LW 35-3-6 Month,59798,Kids & Baby,cod
ODR7314720906o,C867930L,P734377,4,2022-01-14,77720,1,77720.0,0.0,77720.0,True,True,True,Trans_LW 32-3-6 Month,69136,Kids & Baby,Payaxis
ODR7652345026n,C481253L,P732124,1,2022-04-01,38860,2,77720.0,0.0,77720.0,True,True,True,stinnos_657,30682,Kids & Baby,cod
ODR2250932649z,C817964L,P880638,1,2022-01-07,38860,2,77720.0,0.0,77720.0,True,True,False,GFE_TRAVEL-DINING-TRAY,27550,Superstore,cod
ODR3533664123e,C646589L,P880638,1,2022-06-27,38860,2,77720.0,0.0,77720.0,True,True,False,GFE_TRAVEL-DINING-TRAY,27550,Superstore,cod
ODR6957202606z,C638447L,P664265,1,2022-05-08,77314,1,77314.0,0.0,77314.0,True,True,False,Entertainer Asia_Vouch 365 - 2017 Book Karachi,94250,Others,cod
ODR9730120302v,C540855L,P175293,4,2022-05-21,77256,1,77256.0,0.0,77256.0,True,True,False,sehgalmotors_6777,53302,Superstore,Payaxis
ODR8423913714s,C333874L,P804115,1,2022-05-25,77256,1,77256.0,0.0,77256.0,True,True,False,sehgalmotors_130175,53302,Superstore,cod
ODR1643144813k,C249412L,P603633,1,2022-12-05,77140,1,77140.0,0.0,77140.0,True,True,True,GA_Dewberry T-200 - 133696,50112,Home & Living,cod
ODR7872017587c,C286548L,P907173,1,2021-10-26,77140,1,77140.0,0.0,77140.0,True,True,True,RAJESH_RAJ132,63220,Kids & Baby,cod
ODR9677235043h,C613601L,P944148,1,2022-05-04,77140,1,77140.0,0.0,77140.0,True,True,False,AT-Army-Dress-24,52432,Kids & Baby,cod
ODR1996717400o,C326415L,P467447,1,2022-06-27,76850,1,76850.0,0.0,76850.0,True,True,False,Sigma_1947,39266,Health & Sports,cod
ODR7373447161b,C914542L,P468366,1,2022-06-29,76850,1,76850.0,0.0,76850.0,True,True,True,kansai_NeverWet,80620,Others,cod
